,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category
3213,Seaview ,47.6712824,-122.4052826,Un Bien,572162e7498e74f6a7a35829,47.674786224826086,-122.40634572119197,Caribbean Restaurant
3214,Seaview ,47.6712824,-122.4052826,Surf Ballard,4debe884e4cdc079f4aa6897,47.67458425170159,-122.40617914392703,Surf Spot
3215,Seaview ,47.6712824,-122.4052826,Geo's Cuban & Creole,522256b311d295824199ca50,47.674385593529,-122.4065983856548,Cuban Restaurant
3216,Seaview ,47.6712824,-122.4052826,Ballard Elks,4abbbe70f964a520a48420e3,47.675073931793804,-122.40818260790014,Bar
3217,Seaview ,47.6712824,-122.4052826,NW 60th St. Viewpoint,4c21538113c00f475ed685de,47.67235629598647,-122.40627102494902,Scenic Lookout
3218,Seaview ,47.6712824,-122.4052826,Ocean,4d098f7c64716ea830c3db10,47.669483,-122.404857,Scenic Lookout
3219,Seaview ,47.6712824,-122.4052826,Carmelito's,5377e6dc498e3b70449b20e1,47.674581975556315,-122.40614443391884,Snack Place
3220,Seaview ,47.6712824,-122.4052826,West Marine,4b6dfbc1f964a5201aa12ce3,47.674690000000005,-122.40698,Outdoor Supply Store
3221,Seaview ,47.6712824,-122.4052826,Point Shilshole Beach,4fb03f86e4b06952e0210c06,47.674476,-122.40812,Beach
3222,Seaview ,47.6712824,-122.4052826,Shilshole Bay,4bf984955317a593ef6a017f,47.67496164612266,-122.40627307349362,Harbor / Marina
3223,Seaview ,47.6712824,-122.4052826,Budget Sewer,56df0c4a498eb35f2c42e0b4,47.671546936035156,-122.39926147460938,Home Service
3224,Seaview ,47.6712824,-122.4052826,Shilshole Secret Beach,4c352782ed37a593742d7003,47.67491614021259,-122.40826828638511,Beach
3225,Fairmount Park,47.579851250000004,-122.3822514061129,Hiawatha Playfield,4be064a34f15c928eb17cb0b,47.5777168565091,-122.38390271105862,Field
3226,Fairmount Park,47.579851250000004,-122.3822514061129,Freshy's Coffee,49c56afbf964a520ff561fe3,47.5782012454133,-122.38666575482405,Coffee Shop
3227,Fairmount Park,47.579851250000004,-122.3822514061129,Menchie's,4ecabc287ee537da825099b7,47.58053881177374,-122.38629514208347,Frozen Yogurt Shop
3228,Fairmount Park,47.579851250000004,-122.3822514061129,Admiral View Point,4b5b92e5f964a5201e0829e3,47.58053865277885,-122.37666100254222,Scenic Lookout
3229,Fairmount Park,47.579851250000004,-122.3822514061129,Circa Grill and Ale House,40b13b00f964a5204ff61ee3,47.581030301082826,-122.38662124034882,American Restaurant
3230,Fairmount Park,47.579851250000004,-122.3822514061129,Admiral Bird,52f2c4dd11d24f379136400f,47.58107786746645,-122.3863837461017,Coffee Shop
3231,Fairmount Park,47.579851250000004,-122.3822514061129,Mud Bay,4ad238dcf964a5202ee020e3,47.58085534848873,-122.38672541266612,Pet Store
3232,Fairmount Park,47.579851250000004,-122.3822514061129,PCC Community Markets - West Seattle,5d94c844df0a6d00082dbae7,47.577043,-122.386814,Grocery Store
3233,Fairmount Park,47.579851250000004,-122.3822514061129,Mission Latin Restaurant & Lounge,4a46b243f964a52051a91fe3,47.582246,-122.386889,Mexican Restaurant
3234,Fairmount Park,47.579851250000004,-122.3822514061129,Vidiot,52aa6e9a11d21af27ed022fd,47.58148800684525,-122.38574767670175,Bar
3235,Fairmount Park,47.579851250000004,-122.3822514061129,Admiral Theater,4a2c2e65f964a5202c971fe3,47.58187985079044,-122.3868748887415,Theater
3236,Fairmount Park,47.579851250000004,-122.3822514061129,Baskin-Robbins,4a9437e7f964a520c92020e3,47.580987,-122.38446,Ice Cream Shop
3237,Fairmount Park,47.579851250000004,-122.3822514061129,Anytime Fitness,4a9605f2f964a520d62520e3,47.58329,-122.38606,Gym / Fitness Center
3238,Fairmount Park,47.579851250000004,-122.3822514061129,Pizzeria 22,4e093deb62e100e5817b0c27,47.58292544551049,-122.38589819681312,Pizza Place
3239,Fairmount Park,47.579851250000004,-122.3822514061129,Arthur's,58e938439c95484a51e805d5,47.582579176696576,-122.38663414232259,Australian Restaurant
3240,Fairmount Park,47.579851250000004,-122.3822514061129,Mawadda Cafe,4eac674b61af01ea2b35bf10,47.58136694701016,-122.38649906197865,Middle Eastern Restaurant
3241,Fairmount Park,47.579851250000004,-122.3822514061129,Copper Coin,507ca106e4b09a4c6260826f,47.58212218149129,-122.38660194789023,Pub
3242,Fairmount Park,47.579851250000004,-122.3822514061129,Great Clips,526a97a7498e522cf8e5dc67,47.580675479951694,-122.38626167178154,Salon / Barbershop
3243,Fairmount Park,47.579851250000004,-122.3822514061129,New Leaf Bistro,56525edc38fa70a7bc3ee527,47.58165473177308,-122.38639269223087,Vietnamese Restaurant
3244,Fairmount Park,47.579851250000004,-122.3822514061129,Chase Bank,4dfa6e7fb61c7e9df14f4072,47.580806,-122.386246,Bank
3245,Fairmount Park,47.579851250000004,-122.3822514061129,Redbox,4e31c4302fb6ede816e38d05,47.581465,-122.38741499999999,Video Store
3246,Fairmount Park,47.579851250000004,-122.3822514061129,Metropolitan Market West Seattle (Admiral),5c5b27b59deb7d002c680864,47.58201235,-122.38479928,Market
3247,Fairmount Park,47.579851250000004,-122.3822514061129,Safeway,4e46ba39227128e1e8cefa4d,47.57998394678411,-122.38636578902435,Grocery Store
3248,Fairmount Park,47.579851250000004,-122.3822514061129,The Cask,4c300c477cc0c9b6e5e0ec9a,47.58147147189053,-122.38633319759509,Wine Bar
3249,Fairmount Park,47.579851250000004,-122.3822514061129,Starbucks,49d2a605f964a520c75b1fe3,47.579843,-122.385934,Coffee Shop
3250,Fairmount Park,47.579851250000004,-122.3822514061129,7-Eleven,4b857cc9f964a520146131e3,47.5814652281549,-122.387416362762,Convenience Store
3251,Fairmount Park,47.579851250000004,-122.3822514061129,Yen Wor Village Restaurant,4a57ab22f964a52092b61fe3,47.58279695415669,-122.38636143998444,Chinese Restaurant
3252,Fairmount Park,47.579851250000004,-122.3822514061129,Shell,4b130eb8f964a520799323e3,47.58142,-122.384275,Gas Station
3253,Fairmount Park,47.579851250000004,-122.3822514061129,Hiawatha Community Center,4c411e90a48d9c74db7d0c40,47.578154,-122.38439699999999,Park
3254,Fairmount Park,47.579851250000004,-122.3822514061129,Bartell Drugs,4a6808dbf964a52053ca1fe3,47.58200157592333,-122.3854467172523,Pharmacy
3255,Fairmount Park,47.579851250000004,-122.3822514061129,Muttley Crew Cuts,4bbe864d30c99c74c6fb5311,47.58149961975882,-122.38519631874277,Pet Store
3256,Fairmount Park,47.579851250000004,-122.3822514061129,Inspire Seattle - West Seattle,5144a08de4b0ee654bd2f44d,47.58052114037311,-122.38623565551869,Pilates Studio
3257,Fairmount Park,47.579851250000004,-122.3822514061129,Admiral Pub,4579be14f964a520e03e1fe3,47.58270022315835,-122.38630421109264,Pub
3258,Fairmount Park,47.579851250000004,-122.3822514061129,Evergreen Tang Soo Do,4c4a36bc9e6dbe9a4e92360a,47.579124625000006,-122.386770675,Martial Arts School
3259,Fairmount Park,47.579851250000004,-122.3822514061129,Irashai,57548572498e1ca649b7f6e1,47.581547,-122.386227,Sushi Restaurant
3260,Fairmount Park,47.579851250000004,-122.3822514061129,The Good Society Brewery & Public House,5e402e63228e4400081e4272,47.579264,-122.386896,Brewery
3261,Fairmount Park,47.579851250000004,-122.3822514061129,Royal India Grill,4a78ddd5f964a5209de61fe3,47.58161833672185,-122.38640593562158,Indian Restaurant
3262,Fairmount Park,47.579851250000004,-122.3822514061129,Luciano's Pizza,4b561db7f964a520220128e3,47.581726,-122.38691000000001,Pizza Place
3263,Genesee,47.5648206,-122.3679048,West Seattle Health Club,4a96dac5f964a520382720e3,47.56806928486818,-122.36732496137144,Gym
3264,Genesee,47.5648206,-122.3679048,Delridge Playfield - Soccer Fields,4c72f3f8f3279c747114b02d,47.561997439533044,-122.3637164620036,Soccer Field
3265,Genesee,47.5648206,-122.3679048,West Seattle Golf Course,4bad5a67f964a52050493be3,47.562033110426654,-122.37287614411525,Golf Course
3266,Genesee,47.5648206,-122.3679048,Dragonfly Pavillion,5171bc8ee4b09af99ba2ae03,47.567168791623395,-122.3680519103792,Park
3267,Genesee,47.5648206,-122.3679048,Metro Bus Stop #21600,51c60a16498e90f6c8152c1f,47.564991,-122.363248,Bus Station
3268,Gatewood,47.5365596,-122.385326,Caffe Ladro,4a7dddbaf964a520faef1fe3,47.54034741082549,-122.38742974688397,Coffee Shop
3269,Gatewood,47.5365596,-122.385326,Solstice Park,4b101517f964a520b26823e3,47.53640665651844,-122.3900494115487,Park
3270,Gatewood,47.5365596,-122.385326,The Little Gym West Seattle,4b497021f964a520cc6f26e3,47.54005572312155,-122.3875189969915,Gym
3271,Gatewood,47.5365596,-122.385326,Red27 Engraving,568d850b498e619efd5f312e,47.54039001464844,-122.387451171875,Print Shop
3272,Gatewood,47.5365596,-122.385326,Fauntleroy Tennis Courts,4dbca7046a23e294ba34afdb,47.53637484,-122.39148,Park
3273,Gatewood,47.5365596,-122.385326,Stella Ruffington's,4b9a83fff964a520c4bc35e3,47.54062302877796,-122.38733193013829,Pet Store
3274,Gatewood,47.5365596,-122.385326,Solstice Park - Bob Booth Tennis Courts,5378fe4d498ef1607ad436f6,47.536141,-122.391958,Park
3275,Fauntleroy,47.5223995,-122.3934168,The Original Bakery,4b33ecaaf964a520202225e3,47.52062723110585,-122.39036317171447,Bakery
3276,Fauntleroy,47.5223995,-122.3934168,Wildwood Market And Eatery,58cf20668d8e990e96985786,47.520878767210235,-122.39018932680344,Market
3277,Fauntleroy,47.5223995,-122.3934168,Endolyne Joe's,45ab69d5f964a52040411fe3,47.5205535797457,-122.39052930519999,American Restaurant
3278,Fauntleroy,47.5223995,-122.3934168,Ferry Boat Cafe,4b97c8a5f964a5205a1535e3,47.52325153333334,-122.39556905,Pizza Place
3279,Fauntleroy,47.5223995,-122.3934168,Cove Park,58b378f245c3ed15f278f588,47.522963,-122.393685,Park
3280,Fauntleroy,47.5223995,-122.3934168,Metro Stop 19670,51f6a94f498ea6be694cc90b,47.523311614990234,-122.39289855957031,Bus Station
3281,Fauntleroy,47.5223995,-122.3934168,Fauntleroy Ferry Terminal,4a5945ddf964a52026b91fe3,47.523226780283096,-122.39534682929258,Pier
3282,Fauntleroy,47.5223995,-122.3934168,Hiyu,50ca5d8fe4b0d4bd05e70024,47.52310942543291,-122.39664912950835,Boat or Ferry
3283,Fauntleroy,47.5223995,-122.3934168,Chelan Ferry,4d06392230a58cfa18bea9e7,47.523203905975606,-122.39755105604435,Boat or Ferry
3284,Fauntleroy,47.5223995,-122.3934168,Issaquah,4f35f5b8e4b0beedd06ff9a0,47.523116241670515,-122.39767886184543,Boat or Ferry
3285,Fauntleroy,47.5223995,-122.3934168,Kilbourne Park,4be73833910020a1ea30d514,47.521907806396484,-122.38848114013672,Park
3286,Fauntleroy,47.5223995,-122.3934168,M/V Cathlamet,53c1b13a498ed00b79b5309b,47.52320855796452,-122.39830430014582,Boat or Ferry
3287,Fauntleroy,47.5223995,-122.3934168,Pilates at Fauntleroy,5351b607498eafd4400031f3,47.52199031744604,-122.38759320509651,Pilates Studio
3288,Arbor Heights,47.512899,-122.3813585,The Ark Park,52101743498e1e598d4fdf5a,47.51156499274963,-122.38550284774425,Park
3289,Arbor Heights,47.512899,-122.3813585,BDM,5b4145bab25fee002cbdf86b,47.516694,-122.380958,Brewery
3290,Delridge,47.5521233,-122.3638741,Pho Aroma,4c6f34c8b5a5236a05b04c52,47.55179976555292,-122.36313776636382,Vietnamese Restaurant
3291,Delridge,47.5521233,-122.3638741,Olympic Pizza and Pasta,4c018507716bc9b62305bc55,47.551727,-122.363274,Pizza Place
3292,Delridge,47.5521233,-122.3638741,Delridge Food Mart (76),4cbcda064495721e11cb5c7a,47.55390387476845,-122.36326376222348,Gas Station
3293,Delridge,47.5521233,-122.3638741,Shell,4d668ffa838654813cb6f953,47.55254248372767,-122.36304084084405,Gas Station
3294,Delridge,47.5521233,-122.3638741,Falafel Salam,56346603498e59191c231696,47.55167007446289,-122.36258697509766,Restaurant
3295,Delridge,47.5521233,-122.3638741,Super24,4de2d3c8d4c0704405764260,47.5521125793457,-122.36339569091797,Convenience Store
3296,Delridge,47.5521233,-122.3638741,Greg Davis Park,4bcb8cb5511f9521c7beb1c7,47.554011550209346,-122.36604452133179,Park
3297,Delridge,47.5521233,-122.3638741,Longfellow Creek,4bbd334df57ba5937fdfadb9,47.54968859243358,-122.36448884010315,Trail
3298,North Delridge,47.5521233,-122.3638741,Pho Aroma,4c6f34c8b5a5236a05b04c52,47.55179976555292,-122.36313776636382,Vietnamese Restaurant
3299,North Delridge,47.5521233,-122.3638741,Olympic Pizza and Pasta,4c018507716bc9b62305bc55,47.551727,-122.363274,Pizza Place
3300,North Delridge,47.5521233,-122.3638741,Delridge Food Mart (76),4cbcda064495721e11cb5c7a,47.55390387476845,-122.36326376222348,Gas Station
3301,North Delridge,47.5521233,-122.3638741,Shell,4d668ffa838654813cb6f953,47.55254248372767,-122.36304084084405,Gas Station
3302,North Delridge,47.5521233,-122.3638741,Falafel Salam,56346603498e59191c231696,47.55167007446289,-122.36258697509766,Restaurant
3303,North Delridge,47.5521233,-122.3638741,Super24,4de2d3c8d4c0704405764260,47.5521125793457,-122.36339569091797,Convenience Store
3304,North Delridge,47.5521233,-122.3638741,Greg Davis Park,4bcb8cb5511f9521c7beb1c7,47.554011550209346,-122.36604452133179,Park
3305,North Delridge,47.5521233,-122.3638741,Longfellow Creek,4bbd334df57ba5937fdfadb9,47.54968859243358,-122.36448884010315,Trail
3306,Pigeon Point,47.5711631,-122.3592519,Chelan Cafe,4b4f1348f964a520bef926e3,47.57180922749123,-122.36121504509894,Coffee Shop
3307,Pigeon Point,47.5711631,-122.3592519,Ounces Taproom & Beer Garden,581b6e181632354fab860d03,47.56964079615706,-122.36276908488094,Beer Bar
3308,Pigeon Point,47.5711631,-122.3592519,Alki Trail,4dd47a7252b18e28aa16e275,47.572236990792916,-122.36080500130171,Trail
3309,Pigeon Point,47.5711631,-122.3592519,Bean Fish,5671da29237cf40192fcf66f,47.56957957340963,-122.36253166095484,Food Truck
3310,Pigeon Point,47.5711631,-122.3592519,Uptown Espresso Gameporium  - Delridge,4b251569f964a5200c6c24e3,47.56869614124175,-122.36354494781378,Coffee Shop
3311,Pigeon Point,47.5711631,-122.3592519,Skylark Cafe & Club,44ec6c53f964a520d2371fe3,47.569958928460935,-122.36243989834126,Restaurant
3312,Pigeon Point,47.5711631,-122.3592519,Subway,4b75a167f964a52054182ee3,47.56883922387943,-122.3636689160586,Sandwich Place
3313,Pigeon Point,47.5711631,-122.3592519,Ebb Tide Room,4b390b58f964a520f05425e3,47.57198350164645,-122.36139607388704,Bar
3314,Pigeon Point,47.5711631,-122.3592519,mode music studio,5423778e498eaeaf64b44b7a,47.569983,-122.362387,Music Venue
3315,Pigeon Point,47.5711631,-122.3592519,Delridge Deli Mart,4b75a303f964a520df182ee3,47.56860595150603,-122.36361210998514,Grocery Store
3316,Riverview,47.539382700000004,-122.34918871766783,Riverview Fields,4b941f23f964a520956934e3,47.539131,-122.349735,Park
3317,Riverview,47.539382700000004,-122.34918871766783,SW Myrtle Trail,539916d4498ee8946de71525,47.54008407366364,-122.35240755508414,Trail
3318,Riverview,47.539382700000004,-122.34918871766783,Riverview Playfield,4c2aa040b34ad13a80a1e8ce,47.54008892673996,-122.35241006199999,Baseball Field
3319,Riverview,47.539382700000004,-122.34918871766783,Metro stop #51830,509a6d1be4b05843e13ddc33,47.5402,-122.3432,Bus Station
3320,Highland Park,47.528432,-122.3526261,Highland Park Playground & Wading Pool,4c99815480958cfa893c3bd4,47.52685102267442,-122.3496152717673,Playground
3321,Highland Park,47.528432,-122.3526261,Highland Park Baseball Field,4bbfd3d7f8219c7469bfb010,47.52768812465217,-122.34943058663495,Baseball Field
3322,Highland Park,47.528432,-122.3526261,The Gannsion,564c0ad7498e4aee4a465721,47.528258475847856,-122.35754162161368,Bar
3323,South Delridge,47.5521233,-122.3638741,Pho Aroma,4c6f34c8b5a5236a05b04c52,47.55179976555292,-122.36313776636382,Vietnamese Restaurant
3324,South Delridge,47.5521233,-122.3638741,Olympic Pizza and Pasta,4c018507716bc9b62305bc55,47.551727,-122.363274,Pizza Place
3325,South Delridge,47.5521233,-122.3638741,Delridge Food Mart (76),4cbcda064495721e11cb5c7a,47.55390387476845,-122.36326376222348,Gas Station
3326,South Delridge,47.5521233,-122.3638741,Shell,4d668ffa838654813cb6f953,47.55254248372767,-122.36304084084405,Gas Station
3327,South Delridge,47.5521233,-122.3638741,Falafel Salam,56346603498e59191c231696,47.55167007446289,-122.36258697509766,Restaurant
3328,South Delridge,47.5521233,-122.3638741,Super24,4de2d3c8d4c0704405764260,47.5521125793457,-122.36339569091797,Convenience Store
3329,South Delridge,47.5521233,-122.3638741,Greg Davis Park,4bcb8cb5511f9521c7beb1c7,47.554011550209346,-122.36604452133179,Park
3330,South Delridge,47.5521233,-122.3638741,Longfellow Creek,4bbd334df57ba5937fdfadb9,47.54968859243358,-122.36448884010315,Trail
3331,Roxhill,47.519214149999996,-122.36859851725748,Taco Del Mar - Westwood,4ba543c6f964a52087f338e3,47.52134214446371,-122.36708964133223,Burrito Place
3332,Roxhill,47.519214149999996,-122.36859851725748,Roxhill Park,4b86fcc8f964a520e5a931e3,47.52003686949426,-122.36942315978379,Playground
3333,Roxhill,47.519214149999996,-122.36859851725748,Giannoni's,4ab18599f964a520d26920e3,47.521388673870895,-122.36702761174615,Pizza Place
3334,Roxhill,47.519214149999996,-122.36859851725748,Ulta Beauty – Curbside Pickup Only,58e7ecf73cccc655a9aab7b8,47.5219684,-122.3667311,Cosmetics Shop
3335,Roxhill,47.519214149999996,-122.36859851725748,Rite Aid,4b9c1aeef964a520884a36e3,47.521422001914004,-122.36512023217074,Pharmacy
3336,Roxhill,47.519214149999996,-122.36859851725748,Target,49c81190f964a520eb571fe3,47.522043471793786,-122.36868927517237,Big Box Store
3337,Roxhill,47.519214149999996,-122.36859851725748,Starbucks,590e26a51c675b2cd7502fd9,47.522102,-122.368065,Coffee Shop
3338,Roxhill,47.519214149999996,-122.36859851725748,Pet Pros,4b85edcaf964a520047a31e3,47.52239861505051,-122.36546542602241,Pet Store
3339,Roxhill,47.519214149999996,-122.36859851725748,Toshi's Teriyaki,4a7c7106f964a5209bec1fe3,47.52252835121133,-122.36553718950809,Japanese Restaurant
3340,Roxhill,47.519214149999996,-122.36859851725748,Chase Bank,4bca0ea968f976b0f0845e83,47.521433,-122.369273,Bank
3341,Roxhill,47.519214149999996,-122.36859851725748,Starbucks,4c55d62006901b8d3129244e,47.516686,-122.36663,Coffee Shop
3342,Roxhill,47.519214149999996,-122.36859851725748,Marshalls,4afb35edf964a5201d1c22e3,47.523326,-122.366146,Department Store
3343,Roxhill,47.519214149999996,-122.36859851725748,Barnes & Noble,49f2afa3f964a5205c6a1fe3,47.52206879028549,-122.3680219175866,Bookstore
3344,Roxhill,47.519214149999996,-122.36859851725748,Subshop #182,4cf008093b03f04df03042dc,47.52249850606511,-122.36549251136711,Sandwich Place
3345,Roxhill,47.519214149999996,-122.36859851725748,Carter's,55367f87498e9953075c162a,47.52218565505555,-122.3667311668396,Kids Store
3346,Roxhill,47.519214149999996,-122.36859851725748,Wingstop,57a6a800cd1007d199bc3908,47.52266589585501,-122.36679226681618,Wings Joint
3347,Roxhill,47.519214149999996,-122.36859851725748,Westwood Village,4c4fa8bbf080a59368df34e1,47.52168503191955,-122.36694950365943,Shopping Mall
3348,Roxhill,47.519214149999996,-122.36859851725748,Starbucks,4a451ff5f964a520d6a71fe3,47.522233,-122.365665,Coffee Shop
3349,Roxhill,47.519214149999996,-122.36859851725748,Sally Beauty,4ab1865af964a520d86920e3,47.52134985834696,-122.3668843512796,Cosmetics Shop
3350,Roxhill,47.519214149999996,-122.36859851725748,Vatsana Thai Restaurant,4ad3b469f964a520c5e520e3,47.5226814987104,-122.36552782918457,Thai Restaurant
3351,Roxhill,47.519214149999996,-122.36859851725748,Safeway,4a91ae55f964a520531b20e3,47.5166889,-122.3666833,Grocery Store
3352,Roxhill,47.519214149999996,-122.36859851725748,Roxbury Lanes,4b491b10f964a520156626e3,47.51679744592518,-122.36952934029935,Bowling Alley
3353,Roxhill,47.519214149999996,-122.36859851725748,Redbox,4e31c4302fb6ede816e38a9d,47.521032,-122.36454,Video Store
3354,Roxhill,47.519214149999996,-122.36859851725748,GameStop,4dc0f7424159065cd17d8853,47.52163321158965,-122.36758018414386,Video Game Store
3355,Roxhill,47.519214149999996,-122.36859851725748,QFC,4b6f45c3f964a52078e82ce3,47.5220516,-122.3659656,Supermarket
3356,Roxhill,47.519214149999996,-122.36859851725748,Bed Bath & Beyond,4b0e034df964a520db5323e3,47.5228388,-122.3671412,Furniture / Home Store
